HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/8/2025 10:48 AM
Export Time Stamp:	10/8/2025 4:02 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	37088	16927340	903385	16933143	2642807	16921552	0.83664	16927340	0.99809	16933143	1.07581	16921552	44329.6997513865	16927340	905113.767295534	16933143	2456574.11624729	16938135	36901	16943907	939710	16949710	2730790	16938135	0.83674	16943907	0.99743	16949710	1.07613	16938135	44100.9154576093	16943907	942131.277382874	16949710	2537602.33429047	16954686	33099	16960490	930500	16966293	2722165	16954686	0.83709	16960490	0.9977	16966293	1.07508	16954686	39540.551195212	16960490	932645.083692493	16966293	2532058.07939874
143	17041563	37059	17047351	904181	17053154	2634277	17041563	0.83708	17047351	0.99813	17053154	1.07596	17041563	44271.7541931476	17047351	905874.986224239	17053154	2448303.84029146	17058146	36881	17063918	940316	17069721	2728028	17058146	0.83791	17063918	0.9983	17069721	1.07624	17058146	44015.4670549343	17063918	941917.259340879	17069721	2534776.62974801	17074697	33406	17080485	933342	17086288	2722562	17074697	0.83759	17080485	0.99811	17086288	1.07548	17074697	39883.4752086343	17080485	935109.356684133	17086288	2531485.47625246
144	17161574	37130	17167362	902529	17173165	2633158	17161574	0.83672	17167362	0.99771	17173165	1.07543	17161574	44375.6573286165	17167362	904600.535225667	17173165	2448469.91435984	17178141	36948	17183929	939167	17189732	2723420	17178141	0.83683	17183929	0.99654	17189732	1.07578	17178141	44152.336794809	17183929	942427.800188653	17189732	2531577.08825225	17194724	33156	17200512	931563	17206315	2716639	17194724	0.83644	17200512	0.9977	17206315	1.07599	17194724	39639.4242264837	17200512	933710.534228726	17206315	2524780.89945074
145	17281585	37306	17287373	901423	17293176	2629188	17281585	0.83698	17287373	0.99803	17293176	1.07586	17281585	44572.1522617028	17287373	903202.308547839	17293176	2443801.2380793	17298168	37099	17303940	938911	17309728	2724211	17298168	0.8367	17303940	0.9982	17309728	1.07638	17298168	44339.667742321	17303940	940604.087357243	17309728	2530900.79711626	17314704	33088	17320476	933050	17326279	2715167	17314704	0.83699	17320476	0.99784	17326279	1.07536	17314704	39532.1330003943	17320476	935069.750661429	17326279	2524891.19922631
146	17401596	37167	17407384	901605	17413187	2633091	17401596	0.83779	17407384	0.99745	17413187	1.07613	17401596	44363.1458957495	17407384	903909.970424583	17413187	2446814.97588581	17418163	36873	17423951	941265	17429754	2725557	17418163	0.83835	17423951	0.99766	17429754	1.0771	17418163	43982.8234031133	17423951	943472.726179259	17429754	2530458.63893789	17434731	33348	17440518	933262	17446337	2716987	17434731	0.83735	17440518	0.99772	17446337	1.07635	17434731	39825.6404132083	17440518	935394.699915808	17446337	2524259.76680448
147	17521607	37277	17527395	904300	17533198	2631099	17521607	0.83735	17527395	0.99849	17533198	1.0762	17521607	44517.8240878963	17527395	905667.558012599	17533198	2444804.86898346	17538174	37163	17543962	940574	17549750	2721747	17538174	0.83734	17543962	0.99715	17549750	1.07561	17538174	44382.2103327203	17543962	943262.297548012	17549750	2530421.80716059	17554726	33283	17560514	934078	17566301	2720041	17554726	0.83703	17560514	0.99857	17566301	1.07556	17554726	39763.2103986715	17560514	935415.644371451	17566301	2528953.28944922
148	17641618	37397	17647406	904176	17653209	2625912	17641618	0.83749	17647406	0.99825	17653209	1.07567	17641618	44653.6675064777	17647406	905761.081893313	17653209	2441187.3529986	17658201	37089	17663989	939997	17669776	2719459	17658201	0.83787	17663989	0.99771	17669776	1.07608	17658201	44265.8168928354	17663989	942154.533882591	17669776	2527190.35759423	17674753	33376	17680556	933847	17686359	2724479	17674753	0.83699	17680556	0.99855	17686359	1.07628	17674753	39876.2231328929	17680556	935203.044414401	17686359	2531384.95558777
149	17761629	37561	17767417	901525	17773220	2624064	17761629	0.83749	17767417	0.99694	17773220	1.07516	17761629	44849.4907401879	17767417	904292.133929825	17773220	2440626.51140295	17778196	37042	17783984	940329	17789772	2713031	17778196	0.83809	17783984	0.99803	17789772	1.07502	17778196	44198.1171473231	17783984	942185.104656173	17789772	2523702.81483135	17794748	33533	17800520	930100	17806323	2711830	17794748	0.83696	17800520	0.99717	17806323	1.07539	17794748	40065.2360925253	17800520	932739.653218609	17806323	2521717.70241494
150	17881640	37454	17887428	901183	17893231	2624381	17881640	0.83732	17887428	0.99683	17893231	1.07467	17881640	44730.8078154111	17887428	904048.834806336	17893231	2442034.29890106	17898207	36976	17903979	939127	17909783	2717150	17898207	0.8366	17903979	0.99719	17909783	1.07572	17898207	44197.9440592876	17903979	941773.383206811	17909783	2525889.63670844	17914759	33694	17920547	931257	17926334	2712940	17914759	0.8377	17920547	0.99753	17926334	1.07574	17914759	40222.0365285902	17920547	933562.900363899	17926334	2521929.09067247
151	18001651	37628	18007439	901547	18013226	2622370	18001651	0.83788	18007439	0.99715	18013226	1.076	18001651	44908.5787940994	18007439	904123.752695181	18013226	2437146.8401487	18018218	37303	18024006	939768	18029809	2717510	18018218	0.8369	18024006	0.99718	18029809	1.07608	18018218	44572.8282948978	18024006	942425.640305662	18029809	2525379.15396625	18034786	34134	18040573	931792	18046392	2710854	18034786	0.83657	18040573	0.99752	18046392	1.07595	18034786	40802.32377446	18040573	934108.589301468	18046392	2519498.11794228
152	18121662	37606	18127450	903413	18133253	2621405	18121662	0.83758	18127450	0.99777	18133253	1.07516	18121662	44898.3977649896	18127450	905432.113613358	18133253	2438153.39112318	18138229	37446	18144017	940798	18149820	2710744	18138229	0.83758	18144017	0.99778	18149820	1.07564	18138229	44707.3712361804	18144017	942891.218505081	18149820	2520121.97389461	18154797	33648	18160584	934798	18166403	2708101	18154797	0.83749	18160584	0.99792	18166403	1.07562	18154797	40177.1961456256	18160584	936746.432579766	18166403	2517711.64537662
153	18241673	37829	18247461	905624	18253264	2622488	18241673	0.83726	18247461	0.99857	18253264	1.07628	18241673	45181.9028736593	18247461	906920.896882542	18253264	2436622.44025718	18258240	37194	18264028	941176	18269831	2713235	18258240	0.83732	18264028	0.99824	18269831	1.07693	18258240	44420.2933167726	18264028	942835.390286905	18269831	2519416.30375233	18274808	33926	18280580	935362	18286383	2711002	18274808	0.83715	18280580	0.99806	18286383	1.07619	18274808	40525.5927850445	18280580	937180.129451135	18286383	2519073.76950167
154	18361684	37883	18367472	905173	18373275	2619096	18361684	0.83721	18367472	0.99899	18373275	1.07569	18361684	45249.1011813046	18367472	906088.149030521	18373275	2434805.56665954	18378251	37533	18384039	940430	18389842	2711530	18378251	0.83808	18384039	0.99757	18389842	1.07691	18378251	44784.5074455899	18384039	942720.81157212	18389842	2517879.85996973	18394834	33705	18400622	933999	18406425	2706180	18394834	0.83802	18400622	0.99823	18406425	1.0759	18394834	40219.8038232978	18400622	935655.109543893	18406425	2515270.93596059
155	18481695	38285	18487483	902607	18493286	2620118	18481695	0.83687	18487483	0.9975	18493286	1.07633	18481695	45747.8461409777	18487483	904869.172932331	18493286	2434307.32210382	18498262	37304	18504050	942076	18509853	2709650	18498262	0.83798	18504050	0.99884	18509853	1.0763	18498262	44516.5755745961	18504050	943170.077289656	18509853	2517560.15980675	18514830	33717	18520617	935388	18526420	2706688	18514830	0.83762	18520617	0.9981	18526420	1.07639	18514830	40253.3368353191	18520617	937168.62037872	18526420	2514597.8688022
156	18601706	38086	18607494	901337	18613297	2615608	18601706	0.83768	18607494	0.99836	18613297	1.07621	18601706	45466.0490879572	18607494	902817.620898273	18613297	2430388.12127745	18618273	37956	18624061	942491	18629864	2705242	18618273	0.83762	18624061	0.99802	18629864	1.0764	18618273	45314.1042477496	18624061	944360.834452215	18629864	2513231.14083984	18634841	33682	18640628	936098	18646416	2701716	18634841	0.8379	18640628	0.99929	18646416	1.07505	18634841	40198.1143334527	18640628	936763.10180228	18646416	2513107.29733501
157	18721717	38218	18727505	903154	18733308	2616548	18721717	0.83692	18727505	0.99764	18733308	1.07578	18721717	45665.0575921235	18727505	905290.485545888	18733308	2432233.35626243	18738284	37704	18744072	941677	18749875	2705126	18738284	0.83737	18744072	0.99753	18749875	1.07615	18738284	45026.6907101998	18744072	944008.701492687	18749875	2513707.1969521	18754867	34061	18760655	931931	18766458	2705565	18754867	0.83714	18760655	0.99747	18766458	1.07498	18754867	40687.3402298301	18760655	934294.765757366	18766458	2516851.47630654
158																																																						
159																																																						
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
