HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/19/2025 5:01 PM
Export Time Stamp:	9/19/2025 10:05 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
143	17041563	73035	17047351	921037	17053154	870242	17041563	0.84641	17047351	1.01652	17053154	1.06615	17041563	86287.9691875096	17047351	906068.744343446	17053154	816247.24475918	17058130	69437	17063918	958270	17069721	1092199	17058130	0.84672	17063918	1.0162	17069721	1.06594	17058130	82007.0389266818	17063918	942993.505215509	17069721	1024634.59481772	17074697	51968	17080485	914487	17086288	1576062	17074697	0.84638	17080485	1.01643	17086288	1.06444	17074697	61400.3166426428	17080485	899704.849325581	17086288	1480648.97974522
144	17161574	74263	17167362	921333	17173165	866971	17161574	0.8459	17167362	1.01651	17173165	1.0652	17161574	87791.7011467077	17167362	906368.850281847	17173165	813904.431092752	17178141	69445	17183913	958634	17189716	1084291	17178141	0.84628	17183913	1.01619	17189716	1.06444	17178141	82059.1293661672	17183913	943360.985642449	17189716	1018649.24279433	17194693	51539	17200481	915499	17206284	1565463	17194693	0.84654	17200481	1.01563	17206284	1.06601	17194693	60881.9429678456	17200481	901409.962289417	17206284	1468525.62358702
145	17281585	73577	17287373	919988	17293176	866512	17281585	0.84674	17287373	1.01717	17293176	1.06543	17281585	86894.4422136665	17287373	904458.448440281	17293176	813297.917272838	17298152	69152	17303940	956824	17309743	1078202	17298152	0.84628	17303940	1.0165	17309743	1.06552	17298152	81712.9082573144	17303940	941292.670929661	17309743	1011902.16983257	17314720	52536	17320507	914345	17326310	1549234	17314720	0.84661	17320507	1.01694	17326310	1.0658	17314720	62054.5469578673	17320507	899114.008692745	17326310	1453587.91518108
146	17401596	73721	17407384	918817	17413187	865470	17401596	0.84729	17407384	1.01665	17413187	1.06597	17401596	87007.9901804577	17407384	903769.242118723	17413187	811908.402675498	17418163	69896	17423935	956942	17429739	1072546	17418163	0.84683	17423935	1.01628	17429739	1.06528	17418163	82538.407944924	17423935	941612.547723068	17429739	1006820.74196455	17434731	52645	17440518	909284	17446321	1533067	17434731	0.84693	17440518	1.01586	17446321	1.0657	17434731	62159.8006919108	17440518	895087.905813793	17446321	1438554.00206437
147	17521607	73590	17527395	917795	17533198	862964	17521607	0.84593	17527395	1.01612	17533198	1.06467	17521607	86993.0136063268	17527395	903234.854151084	17533198	810545.990776485	17538174	69998	17543962	957214	17549750	1068128	17538174	0.846	17543962	1.01685	17549750	1.06483	17538174	82739.9527186761	17543962	941352.215174313	17549750	1003097.20800503	17554726	52784	17560514	910476	17566317	1513877	17554726	0.84677	17560514	1.01619	17566317	1.06464	17554726	62335.6991863198	17560514	895970.241785493	17566317	1421961.41418696
148	17641618	73502	17647406	919464	17653209	864959	17641618	0.84702	17647406	1.01575	17653209	1.0647	17641618	86777.1717314821	17647406	905206.989908934	17653209	812396.919319996	17658201	70595	17663973	956730	17669776	1061424	17658201	0.84643	17663973	1.01678	17669776	1.06457	17658201	83403.234762473	17663973	940941.009854639	17669776	997044.816216876	17674753	53288	17680540	911480	17686359	1501363	17674753	0.84613	17680540	1.01698	17686359	1.06415	17674753	62978.5021214234	17680540	896261.480068438	17686359	1410856.55217779
149	17761629	74111	17767417	918378	17773220	864174	17761629	0.84647	17767417	1.01506	17773220	1.06546	17761629	87553.0142828452	17767417	904752.428427876	17773220	811080.659996621	17778196	70248	17783984	955600	17789787	1057155	17778196	0.84671	17783984	1.01637	17789787	1.06516	17778196	82965.8324573939	17783984	940208.782234816	17789787	992484.697134703	17794764	53341	17800551	910988	17806354	1489439	17794764	0.84711	17800551	1.01679	17806354	1.06487	17794764	62968.2095595613	17800551	895945.082072011	17806354	1398705.00624489
150	17881640	73944	17887428	917914	17893231	860928	17881640	0.84603	17887428	1.0154	17893231	1.06529	17881640	87401.1559873763	17887428	903992.51526492	17893231	808163.035417586	17898223	70786	17904011	955597	17909814	1050008	17898223	0.84638	17904011	1.01716	17909814	1.06586	17898223	83633.8287766724	17904011	939475.598725864	17909814	985127.502673897	17914790	53761	17920578	912620	17926381	1474227	17914790	0.84694	17920578	1.01681	17926381	1.06539	17914790	63476.7515998772	17920578	897532.479027547	17926381	1383743.98107735
151	18001651	73771	18007439	918784	18013242	860454	18001651	0.84618	18007439	1.01643	18013242	1.0653	18001651	87181.2143988277	18007439	903932.390818847	18013242	807710.504083357	18018218	70182	18023990	954714	18029794	1045790	18018218	0.84618	18023990	1.01655	18029794	1.06571	18018218	82939.8000425442	18023990	939170.72450937	18029794	981308.235824005	18034786	53696	18040558	911056	18046376	1457305	18034786	0.84665	18040558	1.01678	18046376	1.06432	18034786	63421.7209000177	18040558	896020.771454985	18046376	1369235.75616356
152	18121662	73679	18127434	918217	18133253	859146	18121662	0.84708	18127434	1.01594	18133253	1.06525	18121662	86979.9782783208	18127434	903810.264385692	18133253	806520.535085661	18138229	70685	18144017	956951	18149820	1042889	18138229	0.84674	18144017	1.01673	18149820	1.0647	18138229	83478.9900087394	18144017	941204.646267938	18149820	979514.417206725	18154812	54428	18160600	913015	18166403	1449393	18154812	0.8472	18160600	1.01596	18166403	1.06429	18154812	64244.5703493862	18160600	898672.191818576	18166403	1361840.28789146
153																																																						
154																																																						
155																																																						
156																																																						
157																																																						
158																																																						
159																																																						
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
