WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
144	17161574	61533	17167362	788754	17173165	538532	17161574	0.8392	17167362	1.00545	17173165	1.05794	17161574	73323.4032411821	17167362	784478.591675369	17173165	509038.319753483	17178141	51970	17183929	768970	17189732	608303	17178141	0.83916	17183929	1.00544	17189732	1.05834	17178141	61930.9785976453	17183929	764809.436664545	17189732	574770.867585086	17194724	38627	17200496	781441	17206299	726439	17194724	0.83869	17200496	1.00526	17206299	1.05805	17194724	46056.3497835911	17200496	777352.127807732	17206299	686582.864703936
145	17281585	60902	17287373	787783	17293191	536261	17281585	0.83874	17287373	1.00521	17293191	1.05694	17281585	72611.2978992298	17287373	783699.923399091	17293191	507371.279353606	17298152	52618	17303924	770539	17309728	606934	17298152	0.83885	17303924	1.0059	17309728	1.05768	17298152	62726.351552721	17303924	766019.485038274	17309728	573835.186445806	17314720	39516	17320492	781426	17326295	719447	17314720	0.83852	17320492	1.00498	17326295	1.05762	17314720	47125.8884701617	17320492	777553.782164819	17326295	680250.940791589
146	17401596	61427	17407384	787696	17413202	537326	17401596	0.83923	17407384	1.00485	17413202	1.05791	17401596	73194.4758886122	17407384	783894.113549286	17413202	507912.771407776	17418179	52643	17423967	769882	17429770	605062	17418179	0.83841	17423967	1.00473	17429770	1.05729	17418179	62789.0888706003	17423967	766257.601544694	17429770	572276.291272971	17434762	39689	17440549	782078	17446353	711263	17434762	0.83965	17440549	1.00512	17446353	1.0575	17434762	47268.5047341154	17440549	778094.157911493	17446353	672589.125295508
147	17521607	61587	17527379	789378	17533182	535713	17521607	0.83949	17527379	1.00508	17533182	1.05764	17521607	73362.3985991495	17527379	785388.227802762	17533182	506517.34049393	17538159	53218	17543946	768623	17549734	603769	17538159	0.83896	17543946	1.00536	17549734	1.05777	17538159	63433.2983694097	17543946	764525.145221612	17549734	570794.218024712	17554726	39812	17560514	781484	17566317	706115	17554726	0.83891	17560514	1.0053	17566317	1.05748	17554726	47456.8189674697	17560514	777363.970953944	17566317	667733.668721867
148	17641618	61304	17647406	789974	17653193	535557	17641618	0.83811	17647406	1.00431	17653193	1.05617	17641618	73145.5298230543	17647406	786583.823719768	17653193	507074.618669343	17658185	53375	17663957	767963	17669761	602875	17658185	0.83831	17663957	1.00495	17669761	1.0569	17658185	63669.7641683864	17663957	764180.307477984	17669761	570418.204182042	17674753	39973	17680525	780496	17686328	701506	17674753	0.83865	17680525	1.0052	17686328	1.05753	17674753	47663.5068264473	17680525	776458.416235575	17686328	663343.829489471
149	17761629	61391	17767417	788571	17773236	534443	17761629	0.83936	17767417	1.00486	17773236	1.05733	17761629	73140.2497140679	17767417	784757.080588341	17773236	505464.708274616	17778212	53552	17783984	769094	17789787	603671	17778212	0.83897	17783984	1.00519	17789787	1.059	17778212	63830.6494868708	17783984	765123.011569952	17789787	570038.715769594	17794779	40533	17800551	780740	17806370	697816	17794779	0.83929	17800551	1.00597	17806370	1.05753	17794779	48294.3916882127	17800551	776106.643339265	17806370	659854.566773519
150	17881640	61687	17887428	790366	17893247	535107	17881640	0.83982	17887428	1.00633	17893247	1.05899	17881640	73452.6446143221	17887428	785394.453111802	17893247	505299.389040501	17898223	53738	17903995	770153	17909798	600764	17898223	0.83945	17903995	1.00551	17909798	1.05812	17898223	64015.7245815713	17903995	765932.710763692	17909798	567765.470835066	17914775	40524	17920562	781859	17926365	691954	17914775	0.83914	17920562	1.00562	17926365	1.05746	17914775	48292.2992587649	17920562	777489.508959647	17926365	654354.774648686
151	18001651	61642	18007439	789112	18013242	534490	18001651	0.83951	18007439	1.00551	18013242	1.05659	18001651	73426.1652630701	18007439	784787.819116667	18013242	505863.201431019	18018218	54338	18024022	770271	18029809	598609	18018218	0.8397	18024022	1.00576	18029809	1.05838	18018218	64711.2063832321	18024022	765859.648425072	18029809	565589.863754039	18034786	40898	18040573	781934	18046376	686556	18034786	0.83995	18040573	1.00561	18046376	1.05836	18034786	48690.9935115185	18040573	777571.822078142	18046376	648697.985562569
152	18121662	61731	18127450	787171	18133253	535510	18121662	0.83956	18127450	1.00562	18133253	1.05846	18121662	73527.8002763352	18127450	782771.822358346	18133253	505933.148158646	18138245	53428	18144017	768753	18149820	596984	18138245	0.83901	18144017	1.00511	18149820	1.05803	18138245	63679.8131130737	18144017	764844.643869825	18149820	564241.089572129	18154812	40994	18160600	780536	18166403	680143	18154812	0.83939	18160600	1.00523	18166403	1.05908	18154812	48837.8465314097	18160600	776475.035564	18166403	642201.7222495
153	18241673	61363	18247461	787898	18253264	534730	18241673	0.83952	18247461	1.0054	18253264	1.05769	18241673	73092.9578806937	18247461	783666.202506465	18253264	505564.012139663	18258256	53480	18264028	769822	18269831	596976	18258256	0.83965	18264028	1.00546	18269831	1.05732	18258256	63693.2055022926	18264028	765641.59688103	18269831	564612.41629781	18274808	41266	18280595	780323	18286414	675630	18274808	0.83881	18280595	1.00531	18286414	1.05749	18274808	49195.8846461058	18280595	776201.370721469	18286414	638899.658625614
154	18361684	61290	18367487	789656	18373275	534559	18361684	0.83958	18367487	1.00517	18373275	1.05767	18361684	73000.7861073394	18367487	785594.476556204	18373275	505411.895959988	18378267	53989	18384055	766610	18389858	596250	18378267	0.83961	18384055	1.00591	18389858	1.05861	18378267	64302.4737675826	18384055	762105.953812965	18389858	563238.586448267	18394834	41498	18400622	781332	18406425	670897	18394834	0.83959	18400622	1.00586	18406425	1.05767	18394834	49426.5057944949	18400622	776780.068796851	18406425	634315.996482835
155	18481695	62087	18487483	789757	18493286	535949	18481695	0.83898	18487483	1.00632	18493286	1.05816	18481695	74002.9559703449	18487483	784797.082438986	18493286	506491.456868527	18498262	53643	18504050	772332	18509853	596713	18498262	0.83965	18504050	1.00651	18509853	1.05841	18498262	63887.3340082177	18504050	767336.638483473	18509853	563782.466152058	18514830	42322	18520617	779679	18526420	667525	18514830	0.83952	18520617	1.00601	18526420	1.05778	18514830	50412.1402706308	18520617	775021.123050467	18526420	631062.224659192
156	18601706	61818	18607494	789638	18613297	536219	18601706	0.83893	18607494	1.00526	18613297	1.05804	18601706	73686.7199885569	18607494	785506.237192368	18613297	506804.090582587	18618273	54400	18624061	769343	18629849	593002	18618273	0.83922	18624061	1.00633	18629849	1.05782	18618273	64822.0967088487	18624061	764503.69163197	18629849	560588.75801176	18634841	42176	18640613	781568	18646416	663718	18634841	0.83934	18640613	1.00581	18646416	1.05798	18634841	50249.0051707294	18640613	777053.320209582	18646416	627344.56227906
157	18721717	61646	18727505	788720	18733308	534032	18721717	0.83928	18727505	1.00585	18733308	1.05755	18721717	73451.053283767	18727505	784132.822985535	18733308	504970.923360598	18738300	54414	18744088	769689	18749891	591890	18738300	0.84008	18744088	1.00616	18749891	1.05765	18738300	64772.4026283211	18744088	764976.743261509	18749891	559627.476008131	18754867	42256	18760655	780417	18766458	657806	18754867	0.83961	18760655	1.00603	18766458	1.05773	18754867	50328.1285358678	18760655	775739.292068825	18766458	621903.510347631
158	18841728	61812	18847516	789366	18853319	533876	18841728	0.8396	18847516	1.00705	18853319	1.05831	18841728	73620.7717960934	18847516	783839.928504047	18853319	504460.885751812	18858295	54405	18864083	770370	18869871	592004	18858295	0.83953	18864083	1.00636	18869871	1.05883	18858295	64804.1165890439	18864083	765501.411025875	18869871	559111.472096559	18874847	42859	18880635	780574	18886438	655313	18874847	0.83919	18880635	1.00686	18886438	1.05841	18874847	51071.8669192912	18880635	775255.745585285	18886438	619148.534121938
159	18961739	61887	18967527	790805	18973330	535407	18961739	0.84	18967527	1.00531	18973330	1.05888	18961739	73675	18967527	786628.0052919	18973330	505635.199456029	18978306	54570	18984078	771283	18989882	591635	18978306	0.84011	18984078	1.00662	18989882	1.05913	18978306	64955.7796002904	18984078	766210.685263555	18989882	558604.703860716	18994874	43076	19000661	781224	19006464	653164	18994874	0.8401	19000661	1.00649	19006464	1.05875	18994874	51274.8482323533	19000661	776186.549295075	19006464	616919.952774498
160	19081750	61996	19087538	791177	19093341	534738	19081750	0.83931	19087538	1.00651	19093341	1.05928	19081750	73865.4370852248	19087538	786059.751020854	19093341	504812.702968054	19098333	54765	19104105	770929	19109924	590226	19098333	0.83997	19104105	1.00642	19109924	1.05971	19098333	65198.7570984678	19104105	766011.208044355	19109924	556969.359541761	19114900	42949	19120688	784344	19126491	649003	19114900	0.8399	19120688	1.00683	19126491	1.05868	19114900	51135.8495058936	19120688	779023.271058669	19126491	613030.377451166
161	19201761	62102	19207549	788700	19213352	536332	19201761	0.84013	19207549	1.00689	19213352	1.05906	19201761	73919.5124564056	19207549	783303.042040342	19213352	506422.676713312	19218328	55039	19224116	769439	19229919	588906	19218328	0.84018	19224116	1.00647	19229919	1.05913	19218328	65508.5814944417	19224116	764492.732023806	19229919	556028.060766856	19234896	43608	19240668	780848	19246471	644283	19234896	0.84023	19240668	1.00729	19246471	1.05922	19234896	51900.0749794699	19240668	775196.815217068	19246471	608261.739770775
162	19321772	62405	19327575	789436	19333379	533511	19321772	0.83977	19327575	1.0068	19333379	1.05916	19321772	74312.0140038344	19327575	784104.092173222	19333379	503711.431700593	19338355	55084	19344143	770714	19349930	588501	19338355	0.83964	19344143	1.00662	19349930	1.05884	19338355	65604.3066075937	19344143	765645.427271463	19349930	555797.8542556	19354907	44072	19360694	779352	19366482	641476	19354907	0.84024	19360694	1.00668	19366482	1.05833	19354907	52451.680472246	19360694	774180.474430802	19366482	606120.964160517
163	19441783	61910	19447571	787842	19453390	533445	19441783	0.84036	19447571	1.00703	19453390	1.05934	19441783	73670.8077490599	19447571	782342.134792409	19453390	503563.539562369	19458366	55266	19464138	769659	19469941	586264	19458366	0.8399	19464138	1.00718	19469941	1.05926	19458366	65800.6905583998	19464138	764172.243293155	19469941	553465.626947114	19474918	44177	19480705	780741	19486509	636643	19474918	0.83989	19480705	1.00657	19486509	1.05816	19474918	52598.5545726226	19480705	775645.01226939	19486509	601650.979057988
164	19561794	62356	19567582	788958	19573401	535366	19561794	0.84011	19567582	1.00651	19573401	1.05871	19561794	74223.6135744129	19567582	783855.103277662	19573401	505677.664327342	19578361	55090	19584149	770157	19589952	586070	19578361	0.84013	19584149	1.00664	19589952	1.0594	19578361	65573.1851023056	19584149	765076.889454025	19589952	553209.363790825	19594944	44536	19600716	781872	19606504	634715	19594944	0.8401	19600716	1.00677	19606504	1.0591	19594944	53012.7365789787	19600716	776614.321046515	19606504	599296.572561609
165	19681805	62017	19687608	790844	19693412	535117	19681805	0.84022	19687608	1.00766	19693412	1.06065	19681805	73810.4306015091	19687608	784832.185459381	19693412	504517.984254938	19698388	55090	19704176	770578	19709979	585725	19698388	0.84092	19704176	1.00712	19709979	1.06099	19698388	65511.5825524426	19704176	765130.272460084	19709979	552055.156033516	19714955	44600	19720743	781714	19726531	630400	19714955	0.84117	19720743	1.00793	19726531	1.05999	19714955	53021.3868778012	19720743	775563.779230701	19726531	594722.591722563
166	19801816	62257	19807604	790592	19813407	535014	19801816	0.84101	19807604	1.00844	19813407	1.05994	19801816	74026.4681751703	19807604	783975.24889929	19813407	504758.759929807	19818368	55673	19824156	769180	19829959	585563	19818368	0.84085	19824156	1.00782	19829959	1.05989	19818368	66210.3823511923	19824156	763211.684626223	19829959	552475.256866279	19834935	44870	19840723	781059	19846526	630320	19834935	0.84141	19840723	1.00838	19846526	1.0602	19834935	53327.1532308863	19840723	774568.119161427	19846526	594529.334087908
167	19921827	62694	19927615	789975	19933418	533935	19921827	0.84079	19927615	1.0077	19933418	1.06016	19921827	74565.587126393	19927615	783938.672223876	19933418	503636.243585874	19938395	55767	19944182	769139	19949985	584165	19938395	0.8408	19944182	1.00742	19949985	1.06052	19938395	66326.1179828735	19944182	763474.022751186	19949985	550828.83868291	19954962	44601	19960749	781063	19966537	625424	19954962	0.84068	19960749	1.00774	19966537	1.05962	19954962	53053.480515773	19960749	775064.004604362	19966537	590234.234914403
168	20041838	62308	20047626	788724	20053429	534620	20041838	0.84023	20047626	1.00749	20053429	1.05996	20041838	74155.8858883877	20047626	782860.375785368	20053429	504377.523680139	20058406	55895	20064193	771387	20069996	584377	20058406	0.84096	20064193	1.00744	20069996	1.0601	20058406	66465.7058599696	20064193	765690.264432621	20069996	551247.05216489	20074988	45026	20080776	782987	20086595	625881	20074988	0.84088	20080776	1.00773	20086595	1.05995	20074988	53546.2848444487	20080776	776980.937354252	20086595	590481.626491816
169	20161849	62699	20167637	790302	20173440	534288	20161849	0.84076	20167637	1.00744	20173440	1.05954	20161849	74574.1947761549	20167637	784465.576113714	20173440	504264.114615777	20178417	56281	20184204	772212	20190007	584394	20178417	0.84053	20184204	1.00744	20190007	1.06002	20178417	66958.9425719487	20184204	766509.17176209	20190007	551304.692364295	20194984	45484	20200771	782307	20206575	623624	20194984	0.84113	20200771	1.00732	20206575	1.06058	20194984	54074.8754651481	20200771	776622.126037406	20206575	588002.79092572
170	20281860	62476	20287648	790042	20293451	536433	20281860	0.8409	20287648	1.00827	20293451	1.06088	20281860	74296.5869901296	20287648	783561.942733593	20293451	505649.083779504	20298428	55591	20304215	769634	20310018	583787	20298428	0.84053	20304215	1.00742	20310018	1.05999	20298428	66138.0319560278	20304215	763965.376903377	20310018	550747.648562722	20314995	45567	20320767	782920	20326570	617977	20314995	0.84091	20320767	1.00792	20326570	1.0596	20314995	54187.7252024592	20320767	776767.997460116	20326570	583217.25179313
171	20401871	62604	20407659	790452	20413462	535599	20401871	0.84144	20407659	1.008	20413462	1.05984	20401871	74401.0268111808	20407659	784178.571428571	20413462	505358.355978261	20418454	56075	20424226	769540	20430029	582673	20418454	0.84058	20424226	1.00763	20430029	1.0604	20418454	66709.8907896928	20424226	763712.870795828	20430029	549484.156921916	20435021	45807	20440793	781361	20446612	618058	20435021	0.84154	20440793	1.00845	20446612	1.0597	20435021	54432.3502150819	20440793	774813.823194011	20446612	583238.652448806
172	20521882	62725	20527670	791220	20533473	535726	20521882	0.84145	20527670	1.00819	20533473	1.06019	20521882	74543.9420048725	20527670	784792.549023498	20533473	505311.312123299	20538465	56593	20544253	771608	20550040	582143	20538465	0.84077	20544253	1.00723	20550040	1.06002	20538465	67310.9173733601	20544253	766069.318824896	20550040	549181.147525519	20555017	46477	20560804	781828	20566608	614953	20555017	0.84189	20560804	1.00755	20566608	1.06066	20555017	55205.5494185701	20560804	775969.430797479	20566608	579783.342447156
173	20641893	62585	20647681	789329	20653484	536242	20641893	0.8414	20647681	1.00772	20653484	1.06007	20641893	74381.9824102686	20647681	783282.062477672	20653484	505855.27370834	20658461	56703	20664233	773137	20670051	581963	20658461	0.84106	20664233	1.00788	20670051	1.06154	20658461	67418.4957077973	20664233	767092.312576894	20670051	548225.219963449	20675028	46309	20680800	783293	20686603	612537	20675028	0.84122	20680800	1.00797	20686603	1.06098	20675028	55049.8086113026	20680800	777099.5168507	20686603	577331.335180682
174	20761904	62627	20767708	789297	20773526	536086	20761904	0.84144	20767708	1.00736	20773526	1.0596	20761904	74428.360905115	20767708	783530.217598475	20773526	505932.427331068	20778503	56708	20784290	768813	20790094	580031	20778503	0.84091	20784290	1.00703	20790094	1.06034	20778503	67436.4676362512	20784290	763445.974797176	20790094	547023.596204991	20795086	46807	20800873	783194	20806676	610785	20795086	0.841	20800873	1.00769	20806676	1.06029	20795086	55656.3614744352	20800873	777217.199734045	20806676	576054.664289958
175	20881915	62855	20887703	792578	20893506	535493	20881915	0.84147	20887703	1.00861	20893506	1.06014	20881915	74696.661794241	20887703	785812.157325428	20893506	505115.362121984	20898483	56645	20904270	773016	20910073	579311	20898483	0.84115	20904270	1.00865	20910073	1.05964	20898483	67342.3289544077	20904270	766386.754572944	20910073	546705.484881658	20915050	46491	20920822	782834	20926625	607572	20915050	0.84089	20920822	1.00837	20926625	1.06007	20915050	55287.8497782112	20920822	776336.067118221	20926625	573143.282990746
176	21001926	62877	21007714	789943	21013517	537234	21001926	0.84093	21007714	1.0078	21013517	1.06036	21001926	74770.7894830723	21007714	783829.132764438	21013517	506652.457655891	21018478	56783	21024266	771159	21030069	578859	21018478	0.84072	21024266	1.00773	21030069	1.06117	21018478	67540.9173089733	21024266	765243.666458278	21030069	545491.297341614	21035045	47232	21040833	782228	21046636	606899	21035045	0.84059	21040833	1.00723	21046636	1.06025	21035045	56189.1052712975	21040833	776613.087378255	21046636	572411.223767979
177	21121937	62784	21127725	790440	21133544	537862	21121937	0.84154	21127725	1.00795	21133544	1.05998	21121937	74606.0793307508	21127725	784205.565752269	21133544	507426.555218023	21138520	56876	21144308	771894	21150127	580608	21138520	0.8411	21144308	1.00816	21150127	1.06006	21138520	67620.9725359648	21144308	765646.325980003	21150127	547712.393638096	21155103	47385	21160875	782916	21166678	605605	21155103	0.84105	21160875	1.00739	21166678	1.05999	21155103	56340.2889245586	21160875	777172.693792871	21166678	571330.861611902
178	21241948	62789	21247736	789930	21253555	538079	21241948	0.84118	21247736	1.00769	21253555	1.06007	21241948	74643.9525428565	21247736	783901.795194951	21253555	507588.17813918	21258516	57211	21264303	772234	21270106	578309	21258516	0.84154	21264303	1.00765	21270106	1.0593	21258516	67983.6965563134	21264303	766371.259862055	21270106	545935.05144907	21275083	47130	21280855	781659	21286658	603450	21275083	0.8414	21280855	1.00725	21286658	1.06002	21275083	56013.7865462325	21280855	776032.762472078	21286658	569281.711665818
179	21361959	63157	21367763	791464	21373550	538703	21361959	0.8414	21367763	1.0081	21373550	1.06056	21361959	75061.8017589732	21367763	785104.652316239	21373550	507942.03062533	21378527	57090	21384314	770071	21390102	579142	21378527	0.84135	21384314	1.00814	21390102	1.06038	21378527	67855.2326617935	21384314	763853.234669788	21390102	546164.582508157	21395078	47403	21400866	782453	21406669	602500	21395078	0.84077	21400866	1.00748	21406669	1.06038	21395078	56380.4607681054	21400866	776643.705085957	21406669	568192.534751693
180	21481970	63136	21487758	790304	21493577	537091	21481970	0.83988	21487758	1.0069	21493577	1.05934	21481970	75172.6437110063	21487758	784888.270930579	21493577	507005.305190024	21498553	56883	21504341	772713	21510144	578623	21498553	0.84061	21504341	1.00698	21510144	1.05869	21498553	67668.7167652062	21504341	767356.849192635	21510144	546546.203326753	21515120	47213	21520924	783621	21526711	598528	21515120	0.84037	21520924	1.00713	21526711	1.05985	21515120	56181.2058974023	21520924	778073.337106431	21526711	564728.971080813
181	21601981	62829	21607785	790878	21613588	536540	21601981	0.84038	21607785	1.00778	21613588	1.05893	21601981	74762.6073918942	21607785	784772.470181984	21613588	506681.272605366	21618564	57495	21624367	771839	21630186	580496	21618564	0.84116	21624367	1.00822	21630186	1.06049	21618564	68352.0376622759	21624367	765546.210152546	21630186	547384.699525691	21635147	47902	21640935	781788	21646738	597101	21635147	0.84113	21640935	1.00727	21646738	1.06	21635147	56949.5797320272	21640935	776145.422776416	21646738	563302.830188679
182	21721992	63199	21727796	791747	21733599	538173	21721992	0.84021	21727796	1.00669	21733599	1.05941	21721992	75218.1002368456	21727796	786485.412589774	21733599	507993.12825063	21738575	57673	21744363	772759	21750182	580214	21738575	0.84017	21744363	1.00717	21750182	1.06007	21738575	68644.4410059869	21744363	767257.761847553	21750182	547335.553312517	21755158	48196	21760961	782724	21766780	597392	21755158	0.83997	21760961	1.00642	21766780	1.05947	21755158	57378.2396990369	21760961	777730.967190636	21766780	563859.288134633
183	21842003	63403	21847791	789681	21853594	536742	21842003	0.84066	21847791	1.00767	21853594	1.05951	21842003	75420.5029381676	21847791	783670.249188722	21853594	506594.557861653	21858571	57617	21864343	771116	21870146	577238	21858571	0.84092	21864343	1.00686	21870146	1.05942	21858571	68516.6246491937	21864343	765862.1854081	21870146	544862.283136056	21875122	48506	21880910	783060	21886698	595502	21875122	0.84094	21880910	1.00656	21886698	1.05911	21875122	57680.6906556948	21880910	777956.604673343	21886698	562266.431248879
184	21962014	63058	21967802	790525	21973621	538601	21962014	0.83965	21967802	1.00821	21973621	1.05937	21962014	75100.3394271423	21967802	784087.640471727	21973621	508416.322908899	21978582	57618	21984385	770246	21990188	577222	21978582	0.84044	21984385	1.00753	21990188	1.05898	21978582	68556.9463614297	21984385	764489.394856729	21990188	545073.561351489	21995149	48250	22000937	783017	22006740	592935	21995149	0.83999	22000937	1.00703	22006740	1.0591	21995149	57441.1600138097	22000937	777550.817751209	22006740	559847.984137475
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
