HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/22/2025 12:06 PM
Export Time Stamp:	9/22/2025 5:28 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
143	17041563	58493	17047351	868636	17053138	806934	17041563	0.8445	17047351	1.01252	17053138	1.06186	17041563	69263.469508585	17047351	857895.152688342	17053138	759925.037198877	17058130	61907	17063918	916229	17069721	794845	17058130	0.8441	17063918	1.01308	17069721	1.06113	17058130	73340.8363937922	17063918	904399.45512694	17069721	749055.25241959	17074713	42440	17080485	906025	17086288	1101841	17074713	0.84372	17080485	1.0126	17086288	1.06193	17074713	50301.0477409567	17080485	894751.135690302	17086288	1037583.45653668
144	17161574	58568	17167362	870774	17173196	805176	17161574	0.84436	17167362	1.01325	17173196	1.06311	17161574	69363.7784831115	17167362	859387.120651369	17173196	757377.881874877	17178157	61576	17183960	915343	17189779	796153	17178157	0.84453	17183960	1.01464	17189779	1.06205	17178157	72911.5602761299	17183960	902135.732870772	17189779	749637.964314298	17194771	43238	17200543	905668	17206377	1091614	17194771	0.84521	17200543	1.01357	17206377	1.06216	17194771	51156.5173152234	17200543	893542.626557613	17206377	1027730.28545605
145	17281585	58416	17287373	868328	17293176	801821	17281585	0.84438	17287373	1.01389	17293176	1.06169	17281585	69182.1217935053	17287373	856432.157334622	17293176	755230.811253756	17298152	62146	17303940	916635	17309743	793444	17298152	0.84501	17303940	1.01315	17309743	1.06187	17298152	73544.6917787955	17303940	904737.699254799	17309743	747213.877404955	17314720	43278	17320523	904736	17326310	1081829	17314720	0.84429	17320523	1.01336	17326310	1.06247	17314720	51259.6382759478	17320523	892808.08399779	17326310	1018220.74976235
146	17401596	58755	17407384	868140	17413187	804129	17401596	0.84482	17407384	1.01364	17413187	1.06235	17401596	69547.3592007765	17407384	856457.914052326	17413187	756934.155410176	17418163	62330	17423951	916264	17429754	791629	17418163	0.84542	17423951	1.01396	17429754	1.06205	17418163	73726.6684015046	17423951	903649.059134483	17429754	745378.277858858	17434731	43818	17440518	906324	17446321	1069327	17434731	0.84483	17440518	1.01379	17446321	1.0626	17434731	51866.0558929015	17440518	893995.79794632	17446321	1006330.69828722
147	17521607	58348	17527395	868584	17533198	800470	17521607	0.84519	17527395	1.01335	17533198	1.06223	17521607	69035.36482921	17527395	857141.165441358	17533198	753575.026124286	17538190	62559	17543978	915495	17549781	789850	17538190	0.84462	17543978	1.01401	17549781	1.0625	17538190	74067.6280457484	17543978	902846.125777852	17549781	743388.235294118	17554757	44255	17560545	905535	17566348	1063324	17554757	0.84491	17560545	1.01232	17566348	1.06145	17554757	52378.3598253068	17560545	894514.580369844	17566348	1001765.50944463
148	17641618	58761	17647406	867964	17653209	799529	17641618	0.84467	17647406	1.01357	17653209	1.06255	17641618	69566.8130749287	17647406	856343.419793404	17653209	752462.472354242	17658185	62502	17663973	915197	17669792	787380	17658185	0.84428	17663973	1.0137	17669792	1.06237	17658185	74029.9426730469	17663973	902828.252934793	17669792	741154.211809445	17674768	44627	17680556	904587	17686359	1053005	17674768	0.84407	17680556	1.01294	17686359	1.06154	17674768	52871.2073643181	17680556	893031.176575118	17686359	991959.794261168
149	17761629	58168	17767417	866309	17773220	797196	17761629	0.84501	17767417	1.01378	17773220	1.06259	17761629	68837.0551827789	17767417	854533.527984375	17773220	750238.568027179	17778181	63074	17783984	916073	17789772	786653	17778181	0.84469	17783984	1.01439	17789772	1.06189	17778181	74671.1811433781	17783984	903077.711728231	17789772	740804.603113317	17794764	45087	17800551	905335	17806354	1043974	17794764	0.84412	17800551	1.01367	17806354	1.06248	17794764	53413.0218452353	17800551	893125.968017205	17806354	982582.26037196
150	17881640	58704	17887428	869054	17893247	796327	17881640	0.84586	17887428	1.01369	17893247	1.06195	17881640	69401.5558130187	17887428	857317.325809666	17893247	749872.40453882	17898223	62852	17904011	914614	17909814	786970	17898223	0.84492	17904011	1.01378	17909814	1.06292	17898223	74388.1077498461	17904011	902181.93296376	17909814	740384.977232529	17914806	45264	17920578	904939	17926381	1034652	17914806	0.84475	17920578	1.01355	17926381	1.06285	17914806	53582.7167801125	17920578	892841.004390509	17926381	973469.445359176
151	18001651	58695	18007439	868988	18013242	797317	18001651	0.84589	18007439	1.01296	18013242	1.06362	18001651	69388.4547636218	18007439	857870.004738588	18013242	749625.806208984	18018218	63199	18024006	917207	18029809	784944	18018218	0.84483	18024006	1.01433	18029809	1.0626	18018218	74806.76585822	18024006	904249.110250116	18029809	738701.298701299	18034801	45723	18040589	907469	18046392	1028315	18034801	0.84495	18040589	1.01386	18046392	1.06292	18034801	54113.2611397124	18040589	895063.420985146	18046392	967443.457644978
152	18121662	58671	18127450	869362	18133253	795617	18121662	0.84556	18127450	1.01419	18133253	1.06241	18121662	69387.1517101093	18127450	857198.355337757	18133253	748879.434493275	18138245	63583	18144033	913305	18149836	782807	18138245	0.84558	18144033	1.01347	18149836	1.06179	18138245	75194.5410250952	18144033	901166.290072721	18149836	737252.187344013	18154828	46122	18160615	905689	18166419	1021119	18154828	0.84521	18160615	1.0139	18166419	1.06249	18154828	54568.687071852	18160615	893272.51208206	18166419	961062.221762087
153	18241673	58679	18247461	868736	18253264	793353	18241673	0.84469	18247461	1.01382	18253264	1.06268	18241673	69468.0888846796	18247461	856893.728669784	18253264	746558.700643656	18258240	63463	18264028	914221	18269831	781580	18258240	0.84456	18264028	1.01257	18269831	1.06218	18258240	75143.2698683338	18264028	902871.900214306	18269831	735826.319456213	18274823	46492	18280611	902936	18286414	1009471	18274823	0.84529	18280611	1.01312	18286414	1.06244	18274823	55001.242177241	18280611	891242.893240682	18286414	950144.008132224
154	18361684	59753	18367472	866692	18373291	792840	18361684	0.84466	18367472	1.01326	18373291	1.06241	18361684	70742.0737338101	18367472	855350.058227898	18373291	746265.566024416	18378251	64124	18384039	914913	18389842	780178	18378251	0.84459	18384039	1.01432	18389842	1.06251	18378251	75923.2290223659	18384039	901996.411388911	18389842	734278.265616324	18394834	46976	18400606	903325	18406409	1003293	18394834	0.84477	18400606	1.01344	18406409	1.06238	18394834	55608.0353232241	18400606	891345.318913799	18406409	944382.424367929
155	18481695	59030	18487483	867241	18493302	791814	18481695	0.84442	18487483	1.01427	18493302	1.06347	18481695	69905.9709623173	18487483	855039.585120333	18493302	744556.969166972	18498278	64562	18504050	914028	18509853	777745	18498278	0.84478	18504050	1.01447	18509853	1.06283	18498278	76424.6312649447	18504050	900990.665076345	18509853	731768.015581043	18514830	46874	18520617	906117	18526420	998537	18514830	0.84471	18520617	1.01403	18526420	1.06326	18514830	55491.2336778303	18520617	893580.071595515	18526420	939127.776837274
156	18601706	59334	18607494	867035	18613313	790718	18601706	0.84526	18607494	1.01438	18613313	1.06303	18601706	70196.1526630859	18607494	854743.784380607	18613313	743834.134502319	18618289	64245	18624092	915607	18629895	778139	18618289	0.84434	18624092	1.01337	18629895	1.063	18618289	76089.0162730654	18624092	903526.84606807	18629895	732021.636876764	18634887	47476	18640675	904875	18646478	986531	18634887	0.84492	18640675	1.01309	18646478	1.06237	18634887	56189.9351417886	18640675	893183.231499669	18646478	928613.383284543
157	18721717	59555	18727505	867066	18733308	789032	18721717	0.84447	18727505	1.01378	18733308	1.06198	18721717	70523.5236302059	18727505	855280.238316006	18733308	742981.977061715	18738300	64253	18744072	914343	18749891	778649	18738300	0.84451	18744072	1.013	18749891	1.06255	18738300	76083.1724905567	18744072	902609.081934847	18749891	732811.63239377	18754867	47949	18760655	903713	18766458	984294	18754867	0.84536	18760655	1.01358	18766458	1.06348	18754867	56720.2138733794	18760655	891605.004045068	18766458	925540.677774852
158	18841728	59626	18847516	866253	18853335	789285	18841728	0.84412	18847516	1.01396	18853335	1.06237	18841728	70636.8762735156	18847516	854326.600654858	18853335	742947.372384386	18858311	64498	18864099	914508	18869902	775131	18858311	0.8445	18864099	1.01372	18869902	1.06186	18858311	76374.1859088218	18864099	902130.765891962	18869902	729974.761267964	18874894	48332	18880681	906027	18886485	978270	18874894	0.84537	18880681	1.01381	18886485	1.06299	18874894	57172.5989803281	18880681	893685.207287362	18886485	920300.285045015
159	18961739	59631	18967527	865705	18973330	785938	18961739	0.84473	18967527	1.01256	18973330	1.06231	18961739	70591.7867247523	18967527	854966.619262068	18973330	739838.653500391	18978306	64476	18984094	914113	18989897	775605	18978306	0.84449	18984094	1.01197	18989897	1.06228	18978306	76349.0390649978	18984094	903300.493097621	18989897	730132.356817412	18994889	47905	19000677	903821	19006480	967723	18994889	0.84459	19000677	1.01305	19006480	1.06236	18994889	56719.8285558673	19000677	892178.076106806	19006480	910918.144508453
160	19081750	59707	19087538	867957	19093357	785970	19081750	0.84437	19087538	1.01309	19093357	1.06171	19081750	70711.8917062425	19087538	856742.244025704	19093357	740286.895668309	19098333	64934	19104121	914215	19109924	775155	19098333	0.84509	19104121	1.01382	19109924	1.06241	19098333	76836.7866144434	19104121	901752.776627015	19109924	729619.450118128	19114900	48828	19120688	905932	19126491	964609	19114900	0.84498	19120688	1.01351	19126491	1.06212	19114900	57785.9831001917	19120688	893856.005367485	19126491	908192.106353331
161	19201761	59483	19207549	868305	19213352	786662	19201761	0.84461	19207549	1.01321	19213352	1.06328	19201761	70426.5874190455	19207549	856984.238213204	19213352	739844.631705666	19218328	65552	19224116	915296	19229904	773241	19218328	0.84451	19224116	1.01322	19229904	1.06216	19218328	77621.3425536702	19224116	903353.664554588	19229904	727989.191835505	19234880	49002	19240683	905551	19246487	958311	19234880	0.8443	19240683	1.01404	19246487	1.06359	19234880	58038.6118678195	19240683	893013.09613033	19246487	901015.428877669
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
